text,is_hate,source
Amo Pois é.,0,augmented
Tem Boysta na cabeça. 😂😂😂,1,augmented
Que Tem Boysta na cabeça. 🤣🤣🤣,1,augmented
Adoro 👏👏,0,augmented
Amo 👏👏,0,augmented
Eu quero.........,0,augmented
Adoro Eu quero!!!,0,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
Bots do Instagram imitar o perfil certo la do Tinder...,0,augmented
Adoro Bots do Instagram imitar o perfil certo la do Tinder!,0,augmented
Você só pode estar de sacanagem 😆😆,0,augmented
Adoro Você só pode estar de sacanagem 😂😂,0,augmented
"MUITO BOM. ""... QUEM PODE DIZER DE SI E QUEM NUNCA FARÁ. ..""",0,augmented
"Adoro muito bom. ""... quem pode dizer de si e quem nunca fará. ..""",0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Que É coisa viu,1,augmented
Realmente É coisa viu,1,augmented
Adoro Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
Amo Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
"Adoro Não tem nada a ver com a destruição da natureza, com o aquecimento global...",0,augmented
"Amo Não tem nada a ver com a destruição da natureza, com o aquecimento global...",0,augmented
@MUNDINHO.ACE @OISOMOSDEMISSEXUAIS @AROACEMEMES_ @ACE.LANDIA,0,augmented
Adoro @mundinho.ace @oisomosdemissexuais @aroacememes_ @ace.landia,0,augmented
b a f o,0,augmented
Adoro B A F O,0,augmented
Qual a lógica de ser trans não binário! Desculpa mas não entendi,0,augmented
qual a lógica de ser transgênero não binário? desculpa mas não entendi,0,augmented
Adoro 😂😂😂😂,0,augmented
Amo 😂😂😂😂,0,augmented
Que Todes não existe,1,augmented
Realmente Todes não existe,1,augmented
Adoro Pois é.,0,augmented
Amo Pois é.,0,augmented
Adoro Maravilhoso,0,augmented
Amo Maravilhoso,0,augmented
Como ousa afirmar que vivemos na sociedade mais deprimida da história humana! Isso é muito egocentrismo.,0,augmented
Adoro Como ousa afirmar que vivemos na sociedade mais deprimida da história humana? Isso é muito egocentrismo.,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
EU QUERO...,0,augmented
eu quero!,0,augmented
"Caralho, que saudades dos anos 90… Pqp, o futuro tá algo assustador... 😂😂😂😂😂😂😂😂",1,augmented
"Caralho, que saudades dos anos 90… Pqp, o futuro tá algo assustador! 😆😆😆😆😆😆😆😆",1,augmented
😍😍😍😍😍🙌🙌🙌,0,augmented
Adoro 😍😍😍😍😍👏👏👏,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
"Como tu Ritinha? Ah, hoje não é Ritinha... Como posso chamar?",0,augmented
"Como tu Ritinha! Ah, hoje não é Ritinha! Como posso chamar!",0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Que Não entendi Boyceta nenhuma man 🤔,1,augmented
Realmente Não entendi Boyceta nenhuma man 🤔,1,augmented
"Força, companheires... Seguimos juntes... 🩷🩵🏳️‍⚧️🌈🏳️‍🌈",0,augmented
"Adoro Força, companheires! Seguimos juntes! 🩷🩵🏳️‍⚧️🌈🏳️‍🌈",0,augmented
Que Piada,1,augmented
Realmente Piada,1,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
Que Impressionante como gosta de se rotular. Queria atenção e conseguiu 🤭,1,augmented
Realmente Impressionante como gosta de se rotular. Queria atenção e conseguiu 🤭,1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro Super trunfo.,0,augmented
Amo Super trunfo.,0,augmented
Fantástico...,0,augmented
Adoro Fantástico!,0,augmented
Adoro Criando palavra usada para uma galerinha. Mesa todo mundo usa,0,augmented
Amo Criando palavra usada para uma galerinha. Mesa todo mundo usa,0,augmented
VAI LAVAR UMA LOUÇA VAI,1,augmented
Que vai lavar uma louça vai,1,augmented
Que Keiçuuérrrixxootããnññ,1,augmented
Realmente Keiçuuérrrixxootããnññ,1,augmented
Que Isso fugiu de qual hospício,1,augmented
Realmente Isso fugiu de qual hospício,1,augmented
"Adoro Geralmente, os discursos ignoram as epidemias de saúde mental, o ódio incluso. Pq o desgaste emocional/psicológico das pessoas as torna descartáveis para o capitalismo, enquanto que a epidemia de ódio interessa à política - um sábio certa vez já disse que nn existe política sem um inimigo a ser combatido, ainda que este seja imaginário - e a política é a mão direita do capitalismo. É por isso que hj a ciência é tão perseguida, principalmente as humanas, pois educar a massa a tornaria consciente disso.",0,augmented
"Amo Geralmente, os discursos ignoram as epidemias de saúde mental, o ódio incluso. Pq o desgaste emocional/psicológico das pessoas as torna descartáveis para o capitalismo, enquanto que a epidemia de ódio interessa à política - um sábio certa vez já disse que nn existe política sem um inimigo a ser combatido, ainda que este seja imaginário - e a política é a mão direita do capitalismo. É por isso que hj a ciência é tão perseguida, principalmente as humanas, pois educar a massa a tornaria consciente disso.",0,augmented
EU QUERO🌸,0,augmented
Adoro eu quero🌸,0,augmented
"@nanypeople te adoro , mas ouça isso ... Bjao minha linda",0,augmented
"Adoro @nanypeople te adoro , mas ouça isso ! Bjao minha linda",0,augmented
"Corte sobre demissexualidade, por favor!",0,augmented
"Adoro Corte sobre demissexualidade, por favor?",0,augmented
Ele inventou que é mulher... vai esperar o quê!,1,augmented
Que Ele inventou que é mulher... vai esperar o quê?,1,augmented
"A ideia de inclusão dessas pessoas é fazer com que maior parte da população mundial mude a sua forma gramatical de falar e mude os seus princípios para que os princípios impostos por eles sejam aceitos. Inclusão é quando TODOS são abrangidos e respeitados e tentar uma imposição de algo que vai contra a cultura, princípios e até mesmo regras gramaticais não é inclusão e sim invenção de moda de quem diz não ser aceito quando na verdade ninguém ta se incomodando com você...",1,augmented
"Que A ideia de inclusão dessas pessoas é fazer com que maior parte da população mundial mude a sua forma gramatical de falar e mude os seus princípios para que os princípios impostos por eles sejam aceitos. Inclusão é quando TODOS são abrangidos e respeitados e tentar uma imposição de algo que vai contra a cultura, princípios e até mesmo regras gramaticais não é inclusão e sim invenção de moda de quem diz não ser aceito quando na verdade ninguém ta se incomodando com você!",1,augmented
O namorado dela 😆,1,augmented
Que O namorado dela 😂,1,augmented
Que 😴😴😴😴😴😴😴😴😴😴,1,augmented
Realmente 😴😴😴😴😴😴😴😴😴😴,1,augmented
"No caso você é Trans = um homem que nasceu no corpo de uma mulher (pelo menos é isso que eu entendo de pessoas trans), você também é não binário = não se sente nem 100% homem e nem 100% mulher, aí surge o gênero fluido ( que eu não sei se é sobre se sentir as vezes mais feminina, as vezes mais masculina, ou se é sobre se vestir as vezes mais feminina ou as vezes mais masculina, ou se é sobre as duas coisas) mas no caso o gênero fluido faz bastante sentido pra uma pessoa não binária. Agora o termo Boyceta seria pra dizer que é um homem com b*ceta! Parece que o intuito desse gênero é poupar aquela conversa quando as pessoas perguntam “então você era menina e virou menino !” Não sei se é isso, mas é o que parece. Só que a parte que acredito eu, que gera maior confusão, é no caso de identificar como homem, mas ao mesmo tempo ser não binário, os mesmo tempo ter o gênero fluido. Não to julgando, apenas tentando entender, como da pra ser tudo isso e as vezes não ser.",0,augmented
"no caso você é transgênero = um homem que nasceu no corpo de uma mulher (pelo menos é isso que eu entendo de pessoas transgênero), você também é não binário = não se sente nem 100% homem e nem 100% mulher, aí surge o gênero fluido ( que eu não sei se é sobre se sentir as vezes mais feminina, as vezes mais masculina, ou se é sobre se vestir as vezes mais feminina ou as vezes mais masculina, ou se é sobre as duas coisas) mas no caso o gênero fluido faz bastante sentido pra uma pessoa não binária. agora o termo boyceta seria pra dizer que é um homem com b*ceta? parece que o intuito desse gênero é poupar aquela conversa quando as pessoas perguntam “então você era menina e virou menino ?” não sei se é isso, mas é o que parece. só que a parte que acredito eu, que gera maior confusão, é no caso de identificar como homem, mas ao mesmo tempo ser não binário, os mesmo tempo ter o gênero fluido. não to julgando, apenas tentando entender, como da pra ser tudo isso e as vezes não ser.",0,augmented
AAAAAMOOOOO ESSE CARA ............😍😍😍😍😍,0,augmented
aaaaamooooo esse cara !!!!😍😍😍😍😍,0,augmented
Eu amo ouvir você falar... Obrigada por tanta inteligência e doação 🔥,0,augmented
Eu amo ouvir você falar! Obrigada por tanta inteligência e doação 💥,0,augmented
"Uma adolescência inteira tentando com muito afinco ser o q eu não sou… 

Obrigado por tirarem isso de mim… foi terapêutico............ ❤️",0,augmented
"Uma adolescência inteira tentando com muito afinco ser o q eu não sou… 

Obrigado por tirarem isso de mim… foi terapêutico!!!! 💕",0,augmented
Adoro Que bobagem,0,augmented
Amo Que bobagem,0,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
😆😆😆😆😆😆😆,1,augmented
Que 😂😂😂😂😂😂😂,1,augmented
Que Resumindo ela tem o relógio do ben 10,1,augmented
Realmente Resumindo ela tem o relógio do ben 10,1,augmented
Adoro 🌈🌈🌈🌈🌈🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖,0,augmented
Amo 🌈🌈🌈🌈🌈🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖,0,augmented
"NÃO ENTENDI MTO BEM, ELA PODE SIM CONTINUAR SENDO LÉSBICA E SE RELACIONANDO COM PESSOAS TRANS, UMA COISA N IMPEDE A OUTRA",0,augmented
"não entendi mto bem, ela pode sim continuar sendo sapatão e se relacionando com pessoas trans, uma coisa n impede a outra",0,augmented
💕💕💕💕💕💕💕,0,augmented
Adoro ❤️❤️❤️❤️❤️❤️❤️,0,augmented
Tá fantástico. FANTÁSTICO… já chegou chegando e arrebentando com tudo... ❤️❤️❤️,0,augmented
Tá fantástico. FANTÁSTICO… já chegou chegando e arrebentando com tudo! 💕💕💕,0,augmented
Bom eu entendi tudo ela é uma mulher que se identifica como homem e tem uma buceta . Que mal tem! Acho que colocou as palavras certas … eu adorei ❤️ esta palavra boyceta ❤️❤️❤️,0,augmented
Bom eu entendi tudo ela é uma mulher que se identifica como homem e tem uma buceta . Que mal tem? Acho que colocou as palavras certas … eu adorei 💕 esta palavra boyceta 💕💕💕,0,augmented
Adoro Fato,0,augmented
Amo Fato,0,augmented
Eu quero...,0,augmented
Adoro Eu quero!,0,augmented
"mas na moral, sem querer tirar e nada, o q é uma boyceta!",0,augmented
"MAS NA MORAL, SEM QUERER TIRAR E NADA, O Q É UMA BOYCETA?",0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Adoro Já lascou quando vi o nome do programa,0,augmented
Amo Já lascou quando vi o nome do programa,0,augmented
"As pessoas sem cérebro , sem coração não podem falar ! 

Tem q fica quietas ! 

Os bons mocinhos sempre arruma uma forma de tentar querer calar o q não gostam de ouvir mas com muito coração ♥️ 
😂😂😂😂",0,augmented
"As pessoas sem cérebro , sem coração não podem falar ? 

Tem q fica quietas ? 

Os bons mocinhos sempre arruma uma forma de tentar querer calar o q não gostam de ouvir mas com muito coração ♥️ 
😆😆😆😆",0,augmented
🙌🙌🙌🙌🙌🙌🙌🙌,0,augmented
Adoro 👏👏👏👏👏👏👏👏,0,augmented
"Que O troço mexe e o bolo de banh4 vai junto, credo",1,augmented
"Realmente O troço mexe e o bolo de banh4 vai junto, credo",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"Que A língua inclusiva é mais exclusiva do que inclusive. Com tantas pautas importantes no nosso país, acho uma idiotice ficar discutindo / impondo isso.",1,augmented
"Realmente A língua inclusiva é mais exclusiva do que inclusive. Com tantas pautas importantes no nosso país, acho uma idiotice ficar discutindo / impondo isso.",1,augmented
😆😆😆😆😆😆😆,1,augmented
Que 😂😂😂😂😂😂😂,1,augmented
Adoro ❤️❤️❤️❤️❤️,0,augmented
Amo ❤️❤️❤️❤️❤️,0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
"A esquerda virou uma coisa inútil , não se aproxima da população mais pobres pior tem desprezo pelas pessoas menos favorecidas , quem da vida real tá preocupado com essa babaquice!",1,augmented
"Que A esquerda virou uma coisa inútil , não se aproxima da população mais pobres pior tem desprezo pelas pessoas menos favorecidas , quem da vida real tá preocupado com essa babaquice?",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
💕💕💕👏👏👏👏🥰🥰🥰,0,augmented
❤️❤️❤️🙌🙌🙌🙌🥰🥰🥰,0,augmented
Adoro ❤️❤️,0,augmented
Amo ❤️❤️,0,augmented
Adoro 👏👏👏❤️,0,augmented
Amo 👏👏👏❤️,0,augmented
Bom eu entendi tudo ela é uma mulher que se identifica como homem e tem uma buceta . Que mal tem! Acho que colocou as palavras certas … eu adorei ❤️ esta palavra boyceta ❤️❤️❤️,0,augmented
Bom eu entendi tudo ela é uma mulher que se identifica como homem e tem uma buceta . Que mal tem? Acho que colocou as palavras certas … eu adorei 💕 esta palavra boyceta 💕💕💕,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Que Vocês tem mto é boysta na cabeça kkk,1,augmented
Realmente Vocês tem mto é boysta na cabeça kkk,1,augmented
Meu gênero é pedreiro mas tmbm faço pintura mas tmbm me identifico como entregador. Sou o boyceta que precisar 😆,1,augmented
Que Meu gênero é pedreiro mas tmbm faço pintura mas tmbm me identifico como entregador. Sou o boyceta que precisar 😂,1,augmented
Eu quero...,0,augmented
Adoro Eu quero!,0,augmented
Que 😂😂😂😂,1,augmented
Realmente 😂😂😂😂,1,augmented
Adoro Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
Amo Quem recusa todes aceita falsos cognados e insiste em acentuar alibi.,0,augmented
Adoro 🔥🔥🔥,0,augmented
Amo 🔥🔥🔥,0,augmented
"Crl… pessoas como você faz abranger o raciocínio... Continue sendo eficaz e objetivo 👏🏽👏🏽👏🏽 a sua forma de pensar ajuda muito as outras pessoas a aceitarem os seus corpos... É preciso desobedecer o padrão imposto a sociedade, que, muitos abraçam e acreditam afirmando que é o correto... Cada qual com o seu corpo e sua forma de pensar e aceitar, RESPEITO É OBRIGAÇÃO...",0,augmented
"Crl… pessoas como você faz abranger o raciocínio! Continue sendo eficaz e objetivo 🙌🏽🙌🏽🙌🏽 a sua forma de pensar ajuda muito as outras pessoas a aceitarem os seus corpos! É preciso desobedecer o padrão imposto a sociedade, que, muitos abraçam e acreditam afirmando que é o correto! Cada qual com o seu corpo e sua forma de pensar e aceitar, RESPEITO É OBRIGAÇÃO!",0,augmented
Que Ainda bem que existe a direita pra combater essas bizarrices… 🤦🏽‍♂️,1,augmented
Realmente Ainda bem que existe a direita pra combater essas bizarrices… 🤦🏽‍♂️,1,augmented
Adoro 👏👏👏,0,augmented
Amo 👏👏👏,0,augmented
............,0,augmented
Adoro !!!!,0,augmented
👏👏👏👏 arrasarammmmm VIVAM YS BOYCETAS.........,0,augmented
🙌🙌🙌🙌 arrasarammmmm VIVAM YS BOYCETAS!!!,0,augmented
Que Essa raça não tem oque inventa,1,augmented
Realmente Essa raça não tem oque inventa,1,augmented
Adoro ❤️❤️,0,augmented
Amo ❤️❤️,0,augmented
Vc se consulta como ginecologista ou urologista !,1,augmented
Que Vc se consulta como ginecologista ou urologista ?,1,augmented
"Por isso ninguém leva vocês a sério, não tem nem como conversar 😆",1,augmented
"Que Por isso ninguém leva vocês a sério, não tem nem como conversar 😂",1,augmented
Você é perfeito...............,0,augmented
Adoro Você é perfeito!!!!!,0,augmented
"Só existe trans, gay e lésbica. O resto é conversa fiada...",1,augmented
"só existe trans, homossexual e lésbica. o resto é conversa fiada!",1,augmented
Adoro 👏👏👏,0,augmented
Amo 👏👏👏,0,augmented
"cara. nesse exato momento eu estava na faixa de pedestre pra atravessar e vim pra faculdade e meu pensamento era somente um ""se acalma maria você precisa dar conta, tem o concurso, tem a faculdade, tem o transgêneroporte,tem a criança do filho, tem o tcc, tem aquilo, tem isso, calma maria. poxaaa eu já deveria ter consigo tudo, eu tô parada, não vejo progressão, me sinto velha pra ainda tá morando de aluguel e não ter uma estabilidade"" meus pensamentos são esses. eu respiro e respiro, e tento acreditar que não vou cair em ansiedade. que loucura.",0,augmented
"Adoro Cara. Nesse exato momento eu estava na faixa de pedestre pra atravessar e vim pra faculdade e meu pensamento era somente um ""se acalma Maria você precisa dar conta, tem o concurso, tem a faculdade, tem o transporte,tem a criança do filho, tem o TCC, tem aquilo, tem isso, calma Maria. Poxaaa eu já deveria ter consigo tudo, eu tô parada, não vejo progressão, me sinto velha pra ainda tá morando de aluguel e não ter uma estabilidade"" meus pensamentos são esses. Eu respiro e respiro, e tento acreditar que não vou cair em ansiedade. Que loucura.",0,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
"Adoro ""Toma aqui esse comprimidinho"" disse Carlão de 64 anos que tem ansiedade e ataque de pânico porque via o pai alcoólatra bater na mãe. Nós somos apenas pessoas que colocam isso para fora e procurando ajuda.",0,augmented
"Amo ""Toma aqui esse comprimidinho"" disse Carlão de 64 anos que tem ansiedade e ataque de pânico porque via o pai alcoólatra bater na mãe. Nós somos apenas pessoas que colocam isso para fora e procurando ajuda.",0,augmented
Exatamente isso...... O podcast ta arrasando e eu amo as falas de @rita_von_hunty,0,augmented
Adoro Exatamente isso!! O podcast ta arrasando e eu amo as falas de @rita_von_hunty,0,augmented
Que 😂😂😂😂,1,augmented
Realmente 😂😂😂😂,1,augmented
Adoro 👏👏👏👏👏,0,augmented
Amo 👏👏👏👏👏,0,augmented
Que Boyceta é complicado akakka,1,augmented
Realmente Boyceta é complicado akakka,1,augmented
"e agora a @lunaventurac resolveu aproveitar pra atacar pessoas gênero-fluido e de acordo com ela qualquer um que discordar da opinião dela de que ""gênero-fluido não existe"" é automaticamente cis. sempre foi difícil, mas agora parece que os ataques vem de todos os lados pra comunidade transgênero",0,augmented
"Adoro E agora a @lunaventurac resolveu aproveitar pra atacar pessoas gênero-fluido e de acordo com ela qualquer um que discordar da opinião dela de que ""gênero-fluido não existe"" é automaticamente cis. Sempre foi difícil, mas agora parece que os ataques vem de todos os lados pra comunidade trans",0,augmented
♥️♥️♥️ coisa mais linda brincar com as palavras. Viva a comunidade trans...,0,augmented
♥️♥️♥️ coisa mais linda brincar com as palavras. viva a comunidade transgênero!,0,augmented
Adoro Amooo demaissssss @jupi77er,0,augmented
Amo Amooo demaissssss @jupi77er,0,augmented
Adoro Muito bom,0,augmented
Amo Muito bom,0,augmented
Que 🤣🤣🤣🤣,1,augmented
Realmente 🤣🤣🤣🤣,1,augmented
"Que Não, ela é um BOYCETA",1,augmented
"Realmente Não, ela é um BOYCETA",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
Adoro 👏👏👏😍😂,0,augmented
Amo 👏👏👏😍😂,0,augmented
Adoro ❤️❤️❤️❤️❤️,0,augmented
Amo ❤️❤️❤️❤️❤️,0,augmented
Adoro Eu quero 😍😍,0,augmented
Amo Eu quero 😍😍,0,augmented
A pessoa se entende trans mas para poder ter sua identidade respeitada vai precisar de atestado!,0,augmented
a pessoa se entende transgênero mas para poder ter sua identidade respeitada vai precisar de atestado?,0,augmented
Então tá .........,0,augmented
Adoro Então tá !!!,0,augmented
E isso... O nome veio como alivio,0,augmented
Adoro E isso! O nome veio como alivio,0,augmented
👏👏👏👏👏👏👏EXCELENTE,0,augmented
🙌🙌🙌🙌🙌🙌🙌excelente,0,augmented
Adoro Affff,0,augmented
Amo Affff,0,augmented
Adoro Not Available,0,augmented
Amo Not Available,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆,1,augmented
Que 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,1,augmented
"👏🏽👏🏽👏🏽 Servi 4 anos na Polícia do Exército, fiz curso de cabo, de segurança de autoridades, fazia parte do pelotão de choque, .. Sou ANTIF@SCISTA, ANTIRR@CISTA E ANTIC@PITALISTA... Quem quiser me seguir e interagir, vamos somar forças nas lutas... Em breve, participarei de uma live, contando como formam f@scistas, os preparando para as polícias civis e militares... Também pretendo criar conteúdos... 🔥✊🏽",0,augmented
"👏🏽👏🏽👏🏽 Servi 4 anos na Polícia do Exército, fiz curso de cabo, de segurança de autoridades, fazia parte do pelotão de choque, .. Sou ANTIF@SCISTA, ANTIRR@CISTA E ANTIC@PITALISTA! Quem quiser me seguir e interagir, vamos somar forças nas lutas! Em breve, participarei de uma live, contando como formam f@scistas, os preparando para as polícias civis e militares! Também pretendo criar conteúdos! 💥✊🏽",0,augmented
Adoro Tia Ritinha traduzindo meus sentimentos,0,augmented
Amo Tia Ritinha traduzindo meus sentimentos,0,augmented
Mas e lindo... De qualquer jeito quanta sabedoria .Quando crescer quero ser igual vc.,0,augmented
Adoro Mas e lindo! De qualquer jeito quanta sabedoria .Quando crescer quero ser igual vc.,0,augmented
Adoro Termo chulo e genitalista.,0,augmented
Amo Termo chulo e genitalista.,0,augmented
Adoro Link da camisa do mengao pfvr,0,augmented
Amo Link da camisa do mengao pfvr,0,augmented
Adoro 🌈🌈🌈🌈🌈🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖,0,augmented
Amo 🌈🌈🌈🌈🌈🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖🏖,0,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"júpiter aí criticando o @nikolasferreiradm dizendo que ele precisa usar vídeo de outra pessoa para se promover, mas se analisar a quantidade de comentários de perfis que vieram justamente através dele, e, desaprovam, passamos a entender que, na verdade, se não fosse o “deprostitutado de extrema direita”, quase nem haveria comentários aqui. quinto planeta, agradece ao deprostitutado pelo pequeno engajamento que tu passou a ter.",1,augmented
"Que Júpiter aí criticando o @nikolasferreiradm dizendo que ele precisa usar vídeo de outra pessoa para se promover, mas se analisar a quantidade de comentários de perfis que vieram justamente através dele, e, desaprovam, passamos a entender que, na verdade, se não fosse o “Deputado de Extrema Direita”, quase nem haveria comentários aqui. Quinto planeta, agradece ao deputado pelo pequeno engajamento que tu passou a ter.",1,augmented
Adoro Eu quero,0,augmented
Amo Eu quero,0,augmented
"Guilherme é um gênio da crítica amoral e da hipocrisia social; é  um mestre das Letras, Filosofia e Sociologia... É pouco? Com menos de 40 anos… e aí? Aplausos............ 👏🏾👏🏾👏🏾",0,augmented
"Guilherme é um gênio da crítica amoral e da hipocrisia social; é  um mestre das Letras, Filosofia e Sociologia! É pouco! Com menos de 40 anos… e aí! Aplausos!!!! 👏🏾👏🏾👏🏾",0,augmented
Adoro 👏👏👏👏,0,augmented
Amo 👏👏👏👏,0,augmented
Adoro ❤️❤️❤️❤️,0,augmented
Amo ❤️❤️❤️❤️,0,augmented
Que Não entendi Boyceta nenhuma man 🤔,1,augmented
Realmente Não entendi Boyceta nenhuma man 🤔,1,augmented
Gente sem hate pergunta ingênua o que é boyceta! O que seria esse tipo de gênero!,0,augmented
Adoro Gente sem hate pergunta ingênua o que é boyceta? O que seria esse tipo de gênero?,0,augmented
Adoro Eu sou parabólica,0,augmented
Amo Eu sou parabólica,0,augmented
Adoro Acho que a questão e língua portuguesa .e não invenção de palavras . E outra questão e querer obrigar as pessoas a falarem  iss,0,augmented
Amo Acho que a questão e língua portuguesa .e não invenção de palavras . E outra questão e querer obrigar as pessoas a falarem  iss,0,augmented
"Que Acho isso de ""TODES"" uma grande babaquice.",1,augmented
"Realmente Acho isso de ""TODES"" uma grande babaquice.",1,augmented
"Que Cara, vai estudar, trabalhar. Achar o que fazer.",1,augmented
"Realmente Cara, vai estudar, trabalhar. Achar o que fazer.",1,augmented
Adoro ❤️❤️❤️❤️❤️,0,augmented
Amo ❤️❤️❤️❤️❤️,0,augmented
Que Osovis,1,augmented
Realmente Osovis,1,augmented
Que Uma coisa que vc não faz é rap flor,1,augmented
Realmente Uma coisa que vc não faz é rap flor,1,augmented
"Que O apocalipse antigamente era um medo, agora é uma esperança",1,augmented
"Realmente O apocalipse antigamente era um medo, agora é uma esperança",1,augmented
Adoro ✊🏽🩵🩷🤍🩷🩵,0,augmented
Amo ✊🏽🩵🩷🤍🩷🩵,0,augmented
Adoro 👏,0,augmented
Suporte total a 👏,0,augmented
Adoro Ele é mais lindo sem estar montado,0,augmented
Amo Ele é mais lindo sem estar montado,0,augmented
Muito bom............,0,augmented
Adoro Muito bom!!!!,0,augmented
Ótimo ....ótimo....esse professor é ótimo.........,0,augmented
Adoro Ótimo ....ótimo....esse professor é ótimo!!!,0,augmented
Boyceta é meu ovis esquerdo😆,1,augmented
Que Boyceta é meu ovis esquerdo😂,1,augmented
Adoro ❤️,0,augmented
Amo ❤️,0,augmented
Manooo eu sou Gay e não entendi! Imagina os héteros 😂,1,augmented
Manooo eu sou Gay e não entendi? Imagina os héteros 😆,1,augmented
Adoro 😂😂😂😂,0,augmented
Amo 😂😂😂😂,0,augmented
O que seria boyceta! Agora eu boiei de verdade,0,augmented
Adoro O que seria boyceta? Agora eu boiei de verdade,0,augmented
"Adoro É um pouco mais complexo que isso.  Na Noruega, onde o Estado de bem estar social ainda está preservado,  os níveis de depressão e suicídio estão entre os maiores do mundo. Sim, depressão é um sintoma social; sim, esse neurobiologismo caricato é muito mais ideológico do que científico; sim, a psicopatologia atual está completamente alienada de qualquer percetiva que problematize a sociedade em que vivemos. Nisso tudo estou de pleno acordo.  Mas o fenômeno é socialmente um pouco mais complexo, e o fato de países como a Suécia superarem as taxas de suicídio de países como a Etiópia merece atenção.",0,augmented
"Amo É um pouco mais complexo que isso.  Na Noruega, onde o Estado de bem estar social ainda está preservado,  os níveis de depressão e suicídio estão entre os maiores do mundo. Sim, depressão é um sintoma social; sim, esse neurobiologismo caricato é muito mais ideológico do que científico; sim, a psicopatologia atual está completamente alienada de qualquer percetiva que problematize a sociedade em que vivemos. Nisso tudo estou de pleno acordo.  Mas o fenômeno é socialmente um pouco mais complexo, e o fato de países como a Suécia superarem as taxas de suicídio de países como a Etiópia merece atenção.",0,augmented
Não vejo problema usar essa palavra...  Não sei qual a dificuldade,0,augmented
Adoro Não vejo problema usar essa palavra!  Não sei qual a dificuldade,0,augmented
Muito foda 💕,0,augmented
Adoro Muito foda ❤️,0,augmented
Viva os Boyceta 🙌,0,augmented
Adoro Viva os Boyceta 👏,0,augmented
Que Acho que é Boysssta na cabeça a situação dela.,1,augmented
Realmente Acho que é Boysssta na cabeça a situação dela.,1,augmented
Que E eu sou um Saiyajin,1,augmented
Realmente E eu sou um Saiyajin,1,augmented
Adoro Esse vídeo é perfeito.,0,augmented
Amo Esse vídeo é perfeito.,0,augmented
"Adoro Não tem nada haver com leis que infantilizam os adolescentes, tiram o poder de decisão dos pais, roubam as familias com impostos, com subversão sexual, com relativização da religião, não tem nada haver.",0,augmented
"Amo Não tem nada haver com leis que infantilizam os adolescentes, tiram o poder de decisão dos pais, roubam as familias com impostos, com subversão sexual, com relativização da religião, não tem nada haver.",0,augmented
a verdadeira piada é ter que exigir o direito da livre expressão de gênero sem ter que sofrer tanto ódio gratuito em pleno 2024......... transfobia é crime hein.,0,augmented
A VERDADEIRA PIADA É TER QUE EXIGIR O DIREITO DA LIVRE EXPRESSÃO DE GÊNERO SEM TER QUE SOFRER TANTO ÓDIO GRATUITO EM PLENO 2024!!! TRANSFOBIA É CRIME HEIN.,0,augmented
"E pelo visto, temos arrogância 😆😆",0,augmented
"Adoro E pelo visto, temos arrogância 😂😂",0,augmented
Adoro Não pode e impor,0,augmented
Amo Não pode e impor,0,augmented
Adoro 👏👏👏😍,0,augmented
Amo 👏👏👏😍,0,augmented
Adoro Eu quero,0,augmented
